"timeBgn","elapsed_days","iso","residuals"
2018-03-04 15:00:00,3.58333333333212,-24.4493969849246,-0.721938165607301
2018-03-04 16:30:00,3.64583333333212,-24.2376294083799,-0.671682460787902
2018-03-04 18:00:00,3.70833333333212,-23.7856815743017,-0.564011649929147
2018-03-04 19:00:00,3.75,-23.2136932306785,-0.427522282806634
2018-03-04 19:30:00,3.77083333333212,-23.2259091373737,-0.430565760724521
2018-03-04 20:30:00,3.8125,-22.7789124718808,-0.32395652418604
2018-03-04 22:00:00,3.875,-22.6557574945896,-0.294886596652469
2018-03-04 23:00:00,3.91666666666424,-22.7768465631268,-0.324080815466378
2018-03-04 23:30:00,3.9375,-22.4027575479798,-0.234777552972974
2018-03-05 00:30:00,3.97916666666424,-22.4600540184358,-0.24872243716176
2018-03-05 02:00:00,4.04166666666424,-22.8012923800745,-0.330669103988262
2018-03-05 03:00:00,4.08333333333212,-23.0125043587021,-0.381408770261986
2018-03-05 03:30:00,4.10416666666424,-23.222798,-0.431804630589323
2018-03-05 04:30:00,4.14583333333212,-23.5431189908922,-0.508627625540579
2018-03-05 06:00:00,4.20833333333212,-23.5220093033457,-0.503955800755974
2018-03-05 07:00:00,4.25,-23.5298731353982,-0.506085749694451
2018-03-05 07:30:00,4.27083333333212,-23.6839598457286,-0.543045811987505
2018-03-05 08:30:00,4.3125,-23.5102230881041,-0.501764060398687
2018-03-05 10:00:00,4.375,-23.5044442198885,-0.500759041105978
2018-03-05 11:00:00,4.41666666666424,-23.4901887964602,-0.497602596877168
2018-03-05 11:30:00,4.4375,-23.5696783396985,-0.516730617323729
2018-03-05 12:30:00,4.47916666666424,-23.5643661825279,-0.515712569171312
2018-03-05 14:00:00,4.54166666666424,-23.5184386288104,-0.505111805178216
2018-03-05 15:30:00,4.60416666666424,-23.0903362572271,-0.403151690497652
2018-03-05 16:00:00,4.625,-23.1656331668342,-0.421278169224873
2018-03-05 17:00:00,4.66666666666424,-22.8076338094796,-0.335950596488906
2018-03-05 18:30:00,4.72916666666424,-22.4117801240602,-0.241701068816953
2018-03-05 19:30:00,4.77083333333212,-22.6887994433628,-0.308177471380892
2018-03-05 20:00:00,4.79166666666424,-22.3581306251256,-0.22925722787749
2018-03-05 21:00:00,4.83333333333212,-22.0167528026022,-0.147904362261737
2018-03-05 22:30:00,4.89583333333212,-21.6167379630112,-0.0526620136326463
2018-03-05 23:30:00,4.9375,-21.3978318811209,-0.000587193540342423
2018-03-06,4.95833333333212,-21.1342753268116,0.0622890178809138
2018-03-06 01:00:00,5,-21.3004089343866,0.0223184325816934
2018-03-06 02:30:00,5.0625,-21.3995668933085,-0.00176993091742317
2018-03-06 03:30:00,5.10416666666424,-21.422758079056,-0.00757048492961931
2018-03-06 04:00:00,5.125,-21.357049997,0.00800880101085133
2018-03-06 05:00:00,5.16666666666424,-20.6432857176252,0.178379250232956
2018-03-06 06:30:00,5.22916666666424,-20.1970892198885,0.284657644988522
2018-03-06 07:30:00,5.27083333333212,-21.4512920433628,-0.015421316128619
2018-03-06 08:00:00,5.29166666666424,-21.692750016,-0.073271660376941
2018-03-06 09:00:00,5.33333333333212,-21.9225955875696,-0.128475332462649
2018-03-06 10:30:00,5.39583333333212,-22.3868664053803,-0.239848868225241
2018-03-06 11:30:00,5.4375,-22.723657820649,-0.320619068150081
2018-03-06 12:00:00,5.45833333333212,-22.9570550055,-0.376543090993502
2018-03-06 13:00:00,5.5,-23.1954174367347,-0.433784013917838
2018-03-06 15:00:00,5.58333333333212,-23.3132153651685,-0.462464218131358
2018-03-07 15:00:00,6.58333333333212,-21.5435430985019,-0.0457600333665387
2018-03-07 16:30:00,6.64583333333212,-21.1267695003546,0.0534686300051934
2018-03-07 17:00:00,6.66666666666424,-20.2500661264591,0.262913005695902
2018-03-07 18:00:00,6.70833333333212,-19.4826666745318,0.44609343220511
2018-03-07 19:30:00,6.77083333333212,-20.9270557659851,0.100403996404624
2018-03-07 20:30:00,6.8125,-22.283709214539,-0.22417776670433
2018-03-07 21:00:00,6.83333333333212,-22.155214890625,-0.193595701448438
2018-03-07 22:00:00,6.875,-22.2369165372913,-0.213396766488638
2018-03-07 23:30:00,6.9375,-21.7044328464552,-0.0865105318648364
2018-03-08 00:30:00,6.97916666666424,-21.2997410960993,0.00996146661022168
2018-03-08 01:00:00,7,-21.7621328460937,-0.100710233993183
2018-03-08 02:00:00,7.04166666666424,-21.1279259396296,0.0506276036274276
2018-03-08 03:30:00,7.10416666666424,-20.9565055807836,0.0911986615307808
2018-03-08 04:30:00,7.14583333333212,-20.7013021643885,0.151933764816822
2018-03-08 05:00:00,7.16666666666424,-21.1096614937743,0.0541780579183759
2018-03-08 06:00:00,7.20833333333212,-20.6952966574627,0.152960723232392
2018-03-08 07:30:00,7.27083333333212,-20.7559588375701,0.138049864877673
2018-03-08 08:30:00,7.3125,-20.5062222017921,0.19747687251149
2018-03-08 09:00:00,7.33333333333212,-20.9768715817121,0.0848299143907261
2018-03-08 10:00:00,7.375,-21.1067831568224,0.0535003781591123
2018-03-08 11:30:00,7.4375,-20.7008255097561,0.150134566078149
2018-03-08 12:30:00,7.47916666666424,-20.6626810405018,0.158978570091448
2018-03-08 13:00:00,7.5,-20.8980427828794,0.102577227524496
2018-03-08 14:00:00,7.54166666666424,-20.5669158740187,0.181459123456825
2018-03-08 16:00:00,7.625,-20.5993508092308,0.173154492837154
2018-03-08 17:30:00,7.6875,-23.1472820146568,-0.436350365568002
2018-03-09 01:30:00,8.02083333333212,-20.1547319973856,0.276808036051199
2018-03-09 02:00:00,8.04166666666424,-20.24106256625,0.256031045482547
2018-03-09 03:00:00,8.08333333333212,-19.9038330074211,0.336367779318367
2018-03-09 04:30:00,8.14583333333212,-19.7543506545455,0.371682868824295
2018-03-09 05:30:00,8.1875,-19.4797139552402,0.437055816097168
2018-03-09 06:00:00,8.20833333333212,-19.45583756125,0.442623524351151
2018-03-09 07:00:00,8.25,-19.4523326964684,0.443181107354225
2018-03-09 08:30:00,8.3125,-19.5222615897959,0.426043414099165
2018-03-09 17:30:00,8.6875,-19.8251187213358,0.351104124728619
2018-03-09 19:30:00,8.77083333333212,-19.1008219250464,0.523681617780472
2018-03-09 20:30:00,8.8125,-19.17137325,0.506531700141283
2018-03-09 21:00:00,8.83333333333212,-19.8876288796875,0.33516626185388
2018-03-09 22:00:00,8.875,-18.1812749875,0.74279056736866
2018-03-10 17:00:00,9.66666666666424,-20.8455473827853,0.100417767108016
2018-03-10 17:30:00,9.6875,-20.76034993,0.120639048287628
2018-03-10 19:00:00,9.75,-18.4880074462687,0.663412786027179
2018-03-10 20:30:00,9.8125,-19.6352411977737,0.388725581003847
2018-03-10 21:30:00,9.85416666666424,-19.2348566076482,0.484146754960679
2018-03-10 22:00:00,9.875,-19.11806249375,0.511920635922623
2018-03-10 23:00:00,9.91666666666424,-19.2355185968401,0.483549939840103
2018-03-11 00:30:00,9.97916666666424,-19.543098137963,0.409582857333499
2018-03-11 01:30:00,10.0208333333321,-19.3798470426386,0.448315330653911
2018-03-11 02:00:00,10.0416666666642,-19.51137506875,0.416726434080256
2018-03-11 03:00:00,10.0833333333321,-19.6110742092764,0.392599389537523
2018-03-11 04:30:00,10.1458333333321,-19.7930314901852,0.348660889746041
2018-03-11 05:30:00,10.1875,-19.8508027247126,0.334556088653497
2018-03-11 06:00:00,10.2083333333321,-20.0268824941176,0.292316358611241
2018-03-11 07:00:00,10.25,-19.6393425809259,0.384664112316317
2018-03-11 08:30:00,10.3125,-19.6210629407407,0.38859106414292
2018-03-11 09:30:00,10.3541666666642,-19.6134865950192,0.390106602793491
2018-03-11 10:00:00,10.375,-19.8029999588235,0.344654930148762
2018-03-11 11:00:00,10.4166666666642,-19.4474749306122,0.429348226440969
2018-03-11 12:30:00,10.4791666666642,-18.7155407338889,0.603874705440912
2018-03-11 13:30:00,10.5208333333321,-19.2592160621415,0.473610629781036
2018-03-11 14:00:00,10.5416666666642,-19.4301762294118,0.432593556967963
2018-03-11 15:00:00,10.5833333333321,-18.9229295833333,0.55355517695417
2018-03-11 16:30:00,10.6458333333321,-19.3830649319109,0.443111953091893
2018-03-11 18:00:00,10.7083333333321,-19.1723063146435,0.493047331985194
2018-03-11 18:30:00,10.7291666666642,-19.1667648705882,0.494222842107173
2018-03-11 19:30:00,10.7708333333321,-20.4317612037313,0.191522958540526
2018-03-11 21:00:00,10.8333333333321,-19.9936018680374,0.295817838595744
2018-03-11 22:00:00,10.875,-19.7393159764933,0.356306318705628
2018-03-11 22:30:00,10.8958333333321,-19.6625294529412,0.37451258872515
2018-03-11 23:30:00,10.9375,-20.3382611983209,0.212677032816907
2018-03-12 01:00:00,11,-19.5068861945896,0.410969545597745
2018-03-12 02:00:00,11.0416666666642,-19.5166878707129,0.408325885979001
2018-03-12 02:30:00,11.0625,-19.6719413058824,0.371061691852138
2018-03-12 03:30:00,11.1041666666642,-19.8828379765363,0.320345206644702
2018-03-12 05:00:00,11.1666666666642,-19.6652625515829,0.371905250283182
2018-03-12 06:00:00,11.2083333333321,-19.6134836720617,0.383981424413193
2018-03-12 06:30:00,11.2291666666642,-19.7675558611111,0.34699901690096
2018-03-12 07:30:00,11.2708333333321,-19.358526116791,0.444476668931545
2018-03-12 09:00:00,11.3333333333321,-18.9864496613806,0.532968881339565
2018-03-12 10:00:00,11.375,-19.1798239002024,0.486439259420716
2018-03-12 10:30:00,11.3958333333321,-19.4681112611111,0.417371707805512
2018-03-12 11:30:00,11.4375,-19.3566586072761,0.443711452252614
2018-03-12 13:00:00,11.5,-19.0360334834264,0.51990228887828
2018-03-12 14:00:00,11.5416666666642,-19.0627567509652,0.513209913250066
2018-03-12 14:30:00,11.5625,-19.2494445277778,0.468429464708658
2018-03-12 15:30:00,11.6041666666642,-19.5127913912477,0.405171044439067
2018-03-12 17:30:00,11.6875,-19.2887779649254,0.458112182669281
2018-03-12 18:30:00,11.7291666666642,-19.7999788142582,0.335602616387984
2018-03-12 19:00:00,11.75,-19.43738905,0.422127997131512
2018-03-12 20:00:00,11.7916666666642,-20.1518994188082,0.251016220185086
2018-03-12 21:30:00,11.8541666666642,-20.0150018063315,0.283282666348026
2018-03-12 22:30:00,11.8958333333321,-19.5283487631985,0.399311977908979
2018-03-12 23:00:00,11.9166666666642,-19.3974999277778,0.430438385071818
2018-03-13,11.9583333333321,-19.6662425304104,0.36588759291947
2018-03-13 01:30:00,12.0208333333321,-19.1019683564246,0.500317962400774
2018-03-13 02:30:00,12.0625,-19.3522909356455,0.440169799566281
2018-03-13 03:00:00,12.0833333333321,-19.3530003315789,0.439846217763078
2018-03-13 04:00:00,12.125,-19.4590669351301,0.414182451530349
2018-03-13 05:30:00,12.1875,-19.4432867741155,0.417491872688639
2018-03-13 06:30:00,12.2291666666642,-19.3611624709865,0.436814991504389
2018-03-13 07:00:00,12.25,-19.5325261263158,0.395695395752589
2018-03-13 08:00:00,12.2916666666642,-19.7695783544776,0.338717939702393
2018-03-13 09:30:00,12.3541666666642,-19.3705650511152,0.433638671246098
2018-03-13 10:30:00,12.3958333333321,-19.3706286268859,0.433313353732948
2018-03-13 11:00:00,12.4166666666642,-19.4206313105263,0.421204888431242
2018-03-13 12:00:00,12.4583333333321,-19.6466375150558,0.366866849453232
2018-03-13 13:30:00,12.5208333333321,-19.4444720888476,0.414728735576939
2018-03-13 14:30:00,12.5625,-19.4918610098456,0.403088980721632
2018-03-13 15:00:00,12.5833333333321,-19.6376843631579,0.368073704884296
2018-03-13 16:30:00,12.6458333333321,-19.3114346923507,0.445597001376961
2018-03-13 18:00:00,12.7083333333321,-18.752124739851,0.578833423204121
2018-03-13 19:00:00,12.75,-19.4666415795761,0.407713368308426
2018-03-13 19:30:00,12.7708333333321,-18.7645000944444,0.575406051869702
2018-03-14,12.9583333333321,-20.9373210170686,0.0545755631804505
2018-03-14 01:00:00,13,-21.2051003695341,-0.00975225698522486
2018-03-14 01:30:00,13.0208333333321,-21.2033576626923,-0.00949293554143038
2018-03-14 02:30:00,13.0625,-20.9629607325234,0.0476599200453736
2018-03-14 05:00:00,13.1666666666642,-20.4722939225806,0.164167137723518
2018-03-14 05:30:00,13.1875,-20.4337269080769,0.17322884501707
2018-03-14 06:30:00,13.2291666666642,-20.7289777662963,0.102332285231681
2018-03-14 08:00:00,13.2916666666642,-20.8156240746296,0.0811447810872664
2018-03-14 09:00:00,13.3333333333321,-20.800505355914,0.0844423058170998
2018-03-14 09:30:00,13.3541666666642,-20.8340114731801,0.0762741309844099
2018-03-14 10:30:00,13.3958333333321,-20.7514222309259,0.0957002603047523
2018-03-14 12:00:00,13.4583333333321,-20.3672518490741,0.187061210439191
2018-03-14 13:00:00,13.5,-20.5772939096774,0.136532202815243
2018-03-14 13:30:00,13.5208333333321,-20.6796858996169,0.111896071324728
2018-03-14 14:30:00,13.5625,-20.7141447384045,0.103340343803711
2018-03-14 16:30:00,13.6458333333321,-20.6572966389925,0.116292724085886
2018-03-14 17:30:00,13.6875,-20.3361211256055,0.192751625242409
2018-03-14 18:00:00,13.7083333333321,-20.3752972321285,0.183226799584626
2018-03-14 19:00:00,13.75,-19.9502304234201,0.284520805475087
2018-03-14 20:30:00,13.8125,-19.2898290016729,0.441911976185104
2018-03-15 01:30:00,14.0208333333321,-18.4190185584416,0.648477820308799
2018-03-15 02:30:00,14.0625,-17.8152932599156,0.792478544010831
2018-03-15 03:00:00,14.0833333333321,-17.8122768769231,0.793038675656191
2018-03-15 04:00:00,14.125,-17.5631595716141,0.852268835032669
2018-03-15 05:30:00,14.1875,-18.1451354311688,0.712662020235413
2018-03-15 06:30:00,14.2291666666642,-18.3046405727273,0.674209008740869
2018-03-15 07:00:00,14.25,-18.4396922784615,0.641762967159006
2018-03-15 08:00:00,14.2916666666642,-18.6111063477612,0.600462662639521
2018-03-15 09:30:00,14.3541666666642,-18.8886425857407,0.533631371631816
2018-03-15 10:30:00,14.3958333333321,-19.0562980957717,0.493228851403348
2018-03-15 11:00:00,14.4166666666642,-19.1470769692308,0.471365798415793
2018-03-15 12:00:00,14.4583333333321,-19.6032174682156,0.361999624342492
2018-03-15 13:30:00,14.5208333333321,-19.9336895821561,0.282512144510566
2018-03-15 14:30:00,14.5625,-20.2108878877378,0.215921945359851
2018-03-15 15:00:00,14.5833333333321,-20.3871384830769,0.173626045849778
2018-03-15 16:30:00,14.6458333333321,-20.3013892400372,0.193636291796589
2018-03-15 18:00:00,14.7083333333321,-19.1391951527881,0.470973366308081
2018-03-15 19:00:00,14.75,-18.3341206306748,0.663102556146131
2018-03-15 19:30:00,14.7708333333321,-18.8251836326531,0.54554914165171
2018-03-15 20:30:00,14.8125,-18.6745408879182,0.581233969559862
2018-03-15 22:00:00,14.875,-18.6424878929237,0.588405629287723
2018-03-16 02:30:00,15.0625,-17.5384809556962,0.850845969003662
2018-03-16 03:00:00,15.0833333333321,-18.0523412867391,0.727841725366525
2018-03-16 04:00:00,15.125,-17.8632727155844,0.772710252351173
2018-03-16 05:30:00,15.1875,-17.7729406348794,0.793810539832368
2018-03-16 06:30:00,15.2291666666642,-20.2614684037975,0.198590687669855
2018-03-16 07:00:00,15.25,-21.3855185156863,-0.0702818699537584
2018-03-16 08:00:00,15.2916666666642,-23.8348639613391,-0.65613548756511
2018-03-16 09:30:00,15.3541666666642,-22.8419518183333,-0.419272331380255
2018-03-16 10:30:00,15.3958333333321,-22.1441391734177,-0.25278878569476
2018-03-16 11:00:00,15.4166666666642,-22.2817071609544,-0.285840304475343
2018-03-16 12:00:00,15.4583333333321,-22.0252764571429,-0.224870895170236
2018-03-16 13:30:00,15.5208333333321,-23.1011111218519,-0.482549733523136
2018-03-16 14:30:00,15.5625,-26.8251138506329,-1.37311593162762
2018-03-16 15:00:00,15.5833333333321,-26.9078502852495,-1.39306035736335
2018-03-16 16:30:00,15.6458333333321,-25.83272673829,-1.13654724711653
2018-03-16 18:00:00,15.7083333333321,-25.2102174851301,-0.988233609513144
2018-03-16 19:00:00,15.75,-24.1242022988764,-0.728951420880617
2018-03-16 19:30:00,15.7708333333321,-24.0126250397321,-0.702445185120573
2018-03-16 20:30:00,15.8125,-23.3571765526022,-0.546091713631693
2018-03-16 22:00:00,15.875,-22.6612472037175,-0.380228445710096
2018-03-16 23:00:00,15.9166666666642,-21.9808651134831,-0.217915214485245
2018-03-16 23:30:00,15.9375,-22.3942382948775,-0.316900559323237
2018-03-17 04:00:00,16.125,-22.7681642215328,-0.407796707492468
2018-03-17 04:30:00,16.1458333333321,-22.8221283015094,-0.420864889465375
2018-03-17 05:30:00,16.1875,-22.2509184239332,-0.284651415072122
2018-03-17 07:00:00,16.25,-22.244213766171,-0.283553181639173
2018-03-17 08:00:00,16.2916666666642,-22.2077372164234,-0.275170052323177
2018-03-17 08:30:00,16.3125,-22.3314792275472,-0.304919417209879
2018-03-17 09:30:00,16.3541666666642,-22.597126216141,-0.368760267218773
2018-03-17 11:00:00,16.4166666666642,-22.8478773122677,-0.429209283704447
2018-03-17 12:00:00,16.4583333333321,-23.3570912755474,-0.551276260814646
2018-03-17 12:30:00,16.4791666666642,-23.4514037660377,-0.573990959371625
2018-03-17 13:30:00,16.5208333333321,-23.7071059171004,-0.635455567698483
2018-03-17 15:00:00,16.5833333333321,-23.7500833088889,-0.646237290642262
2018-03-17 16:30:00,16.6458333333321,-22.9256690049296,-0.449666967662655
2018-03-17 17:00:00,16.6666666666642,-23.0432479728346,-0.477944208247733
2018-03-17 18:00:00,16.7083333333321,-21.8591981379439,-0.195232893444163
2018-03-17 19:30:00,16.7708333333321,-21.4854301579143,-0.106392201597673
2018-03-17 20:30:00,16.8125,-20.3823661735915,0.156958509867417
2018-03-17 21:00:00,16.8333333333321,-20.5555197114173,0.115395448199295
2018-03-17 22:00:00,16.875,-20.4522694537175,0.139737188843031
2018-03-17 23:30:00,16.9375,-20.5126549276438,0.12479051308599
2018-03-18 00:30:00,16.9791666666642,-20.6073380450704,0.101814985159367
2018-03-18 01:00:00,17,-20.5486509952941,0.115673585142488
2018-03-19 01:00:00,18,-18.6506530634508,0.561121389310248
2018-03-19 07:00:00,18.25,-17.7788305320298,0.767440356493314
2018-03-19 08:30:00,18.3125,-18.4200018583643,0.613641637574224
2018-03-19 09:30:00,18.3541666666642,-18.4815469046875,0.598578948119164
2018-03-19 10:00:00,18.375,-18.4722299415612,0.600631018728065
2018-03-19 11:00:00,18.4166666666642,-18.7897676462825,0.52437209274886
2018-03-19 12:30:00,18.4791666666642,-19.1863617697588,0.42903870688544
2018-03-19 13:30:00,18.5208333333321,-19.557859415625,0.339879823351445
2018-03-19 14:00:00,18.5416666666642,-19.5893410808421,0.332178322275145
2018-03-19 15:00:00,18.5833333333321,-19.8170630061111,0.277389069305094
2018-03-19 16:30:00,18.6458333333321,-19.7777092553704,0.286268771111348
2018-03-19 19:00:00,18.75,-18.8504037138889,0.507062806518023
2018-03-19 20:30:00,18.8125,-19.0339777972222,0.462649326951354
2018-03-19 21:30:00,18.8541666666642,-21.556000140625,-0.140601255406357
2018-03-19 22:00:00,18.875,-19.0470273294118,0.458999671541593
2018-03-19 23:00:00,18.9166666666642,-19.0692370442593,0.453336623185735
2018-03-20 00:30:00,18.9791666666642,-19.557768525,0.336020546185046
2018-03-20 02:00:00,19.0416666666642,-18.8734188864865,0.499084729144665
2018-03-20 02:30:00,19.0625,-18.9265419298925,0.486208132000024
2018-03-20 03:30:00,19.1041666666642,-18.7788330025974,0.521163470361727
2018-03-20 08:30:00,19.3125,-18.3549425170686,0.620717161440153
2018-03-20 10:00:00,19.375,-18.3129183773655,0.630228287427875
2018-03-20 11:00:00,19.4166666666642,-18.6687765799242,0.544802373501136
2018-03-20 11:30:00,19.4375,-18.8857853574545,0.492747200777982
2018-03-20 12:30:00,19.4791666666642,-19.1024044367347,0.440606435829621
2018-03-20 14:00:00,19.5416666666642,-19.439376612616,0.359515747429544
2018-03-20 15:00:00,19.5833333333321,-19.5955703737643,0.321819186416191
2018-03-20 15:30:00,19.6041666666642,-19.7217055083636,0.291487114740141
2018-03-20 16:30:00,19.6458333333321,-19.6900612218924,0.298693426832869
2018-03-20 18:00:00,19.7083333333321,-18.58799628,0.561607437151183
2018-03-20 19:00:00,19.75,-19.7410984276515,0.285595801055132
2018-03-20 19:30:00,19.7708333333321,-18.626217367029,0.551931962126416
2018-03-20 20:30:00,19.8125,-19.9322055455556,0.239372056727569
2018-03-20 22:00:00,19.875,-19.7749277642593,0.276430212349897
2018-03-20 23:00:00,19.9166666666642,-23.5662814136882,-0.630264638011658
2018-03-20 23:30:00,19.9375,-20.7105471322464,0.0522273424059727
2018-03-21 00:30:00,19.9791666666642,-18.8627426153704,0.493590282226675
2018-03-21 02:30:00,20.0625,-18.9586189873606,0.469949083353041
2018-03-21 03:30:00,20.1041666666642,-19.0005072613139,0.459574344726878
2018-03-21 04:00:00,20.125,-19.0862917090909,0.438886601554753
2018-03-21 05:00:00,20.1666666666642,-18.779343183859,0.511901988513521
2018-03-21 10:00:00,20.375,-17.8556163884544,0.730909819768622
2018-03-21 11:30:00,20.4375,-17.6719833176252,0.77426303959626
2018-03-21 12:30:00,20.4791666666642,-17.1798867281046,0.89153670522384
2018-03-21 13:00:00,20.5,-16.90076246375,0.95808035413815
2018-03-21 14:00:00,20.5416666666642,-16.4522704901119,1.06492981531142
2018-03-21 15:30:00,20.6041666666642,-16.8034740933333,0.980427130679154
2018-03-22 12:30:00,21.4791666666642,-20.5461941859712,0.0780086084346882
2018-03-22 13:00:00,21.5,-20.6767461530769,0.046614825795221
2018-03-22 14:30:00,21.5625,-21.7268488794776,-0.20497064895575
2018-03-22 16:00:00,21.625,-22.2410018668539,-0.328436251198528
2018-03-22 17:00:00,21.6666666666642,-22.9218381071942,-0.491563067951346
2018-03-22 17:30:00,21.6875,-23.1125408252918,-0.537336641498585
2018-03-22 18:30:00,21.7291666666642,-24.1502257270522,-0.785769611204722
2018-03-22 20:00:00,21.7916666666642,-23.2371479359551,-0.568052798994412
2018-03-22 21:00:00,21.8333333333321,-20.8183046419355,0.00980734543917378
2018-03-22 21:30:00,21.8541666666642,-21.1430856291829,-0.0680185558322828
2018-03-22 22:30:00,21.8958333333321,-20.1630915775701,0.16587985537817
2018-03-23,21.9583333333321,-19.1529421324627,0.406800438854825
2018-03-23 01:00:00,22,-18.5370215222222,0.553665342049382
2018-03-23 01:30:00,22.0208333333321,-18.7124357968872,0.511545513133807
2018-03-23 02:30:00,22.0625,-19.2356430125234,0.386098014815298
